image_id,file_name,description,objects
3444,img_3444.png,a small red triangle is above a small yellow circle | a small red triangle is overlapping a big black circle,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 96, ""y"": 43, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 205, ""y"": 211, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 68, ""y"": 66, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 137, ""y"": 81, ""pixel_size"": 45}]"
3445,img_3445.png,a small green square is left of a big green triangle | a small green square is left of a big black triangle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 20, ""y"": 77, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 111, ""y"": 14, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 97, ""y"": 84, ""pixel_size"": 65}]"
3446,img_3446.png,a small yellow circle is below a big green triangle | a small yellow circle is above a big yellow square,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 60, ""y"": 108, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 35, ""y"": 28, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 48, ""y"": 161, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 32, ""y"": 120, ""pixel_size"": 65}]"
3447,img_3447.png,a medium green circle is above a medium black square | a medium green circle is above a medium black triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 140, ""y"": 14, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 28, ""y"": 178, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 185, ""y"": 62, ""pixel_size"": 45}]"
3448,img_3448.png,a medium blue circle is right of a small green triangle | a medium blue circle is right of a big green triangle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 182, ""y"": 33, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 135, ""y"": 67, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 105, ""y"": 20, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 65, ""y"": 88, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 53, ""y"": 112, ""pixel_size"": 65}]"
3449,img_3449.png,a big yellow circle is overlapping a big blue triangle | a big yellow circle is overlapping a medium blue triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 124, ""y"": 111, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 168, ""y"": 170, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 157, ""y"": 122, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 72, ""y"": 33, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 72, ""y"": 145, ""pixel_size"": 65}]"
3450,img_3450.png,a medium yellow circle is overlapping a small yellow triangle | a medium yellow circle is below a medium red triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 68, ""y"": 130, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 76, ""y"": 153, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 79, ""y"": 60, ""pixel_size"": 45}]"
3451,img_3451.png,a medium red circle is above a small red triangle | a medium red circle is right of a medium black triangle,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 158, ""y"": 54, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 174, ""y"": 117, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 61, ""y"": 146, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 60, ""y"": 139, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 98, ""y"": 72, ""pixel_size"": 45}]"
3452,img_3452.png,a big blue square is above a big blue circle | a big blue square is overlapping a small yellow circle,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 20, ""y"": 17, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 33, ""y"": 100, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 35, ""y"": 76, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 115, ""y"": 30, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 120, ""y"": 60, ""pixel_size"": 65}]"
3453,img_3453.png,a medium yellow triangle is below a small red circle | a medium yellow triangle is left of a small red circle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 74, ""y"": 146, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 136, ""y"": 61, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 210, ""y"": 136, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 161, ""y"": 66, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 159, ""y"": 40, ""pixel_size"": 65}]"
3454,img_3454.png,a medium blue triangle is below a medium red triangle | a medium blue triangle is left of a small green triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 25, ""y"": 149, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 34, ""y"": 85, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 85, ""y"": 170, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 92, ""y"": 51, ""pixel_size"": 45}]"
3455,img_3455.png,a small black triangle is left of a small red triangle | a small black triangle is below a small red circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 31, ""y"": 113, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 177, ""y"": 98, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 98, ""y"": 17, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 110, ""y"": 57, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 151, ""y"": 106, ""pixel_size"": 65}]"
3456,img_3456.png,a small black triangle is above a medium blue circle | a small black triangle is above a big black square,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 53, ""y"": 37, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 78, ""y"": 159, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 22, ""y"": 118, ""pixel_size"": 65}]"
3457,img_3457.png,a big green circle is above a medium blue circle | a big green circle is left of a medium blue square,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 84, ""y"": 111, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 96, ""y"": 185, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 177, ""y"": 113, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 201, ""y"": 25, ""pixel_size"": 25}]"
3458,img_3458.png,a medium green triangle is left of a big yellow triangle | a medium green triangle is left of a big red square,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 45, ""y"": 151, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 102, ""y"": 167, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 128, ""y"": 126, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 134, ""y"": 21, ""pixel_size"": 45}]"
3459,img_3459.png,a small red triangle is left of a medium black square | a small red triangle is below a small green square,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 108, ""y"": 118, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 179, ""y"": 115, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 95, ""y"": 13, ""pixel_size"": 25}]"
3460,img_3460.png,a medium yellow triangle is right of a medium red circle | a medium yellow triangle is overlapping a medium red circle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 158, ""y"": 81, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 104, ""y"": 29, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 118, ""y"": 104, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 86, ""y"": 49, ""pixel_size"": 65}]"
3461,img_3461.png,a medium yellow square is left of a small yellow circle | a medium yellow square is below a medium black circle,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 98, ""y"": 177, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 184, ""y"": 113, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 157, ""y"": 98, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 89, ""y"": 74, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 20, ""y"": 5, ""pixel_size"": 45}]"
3462,img_3462.png,a big black triangle is below a medium yellow triangle | a big black triangle is below a medium blue square,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 106, ""y"": 130, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 151, ""y"": 73, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 75, ""y"": 35, ""pixel_size"": 45}]"
3463,img_3463.png,a medium green square is overlapping a medium blue circle | a medium green square is overlapping a medium yellow square,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 130, ""y"": 49, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 98, ""y"": 53, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 139, ""y"": 57, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 135, ""y"": 115, ""pixel_size"": 45}]"
3464,img_3464.png,a small blue circle is below a medium black triangle | a small blue circle is below a big blue circle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 120, ""y"": 167, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 169, ""y"": 16, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 83, ""y"": 87, ""pixel_size"": 65}]"
3465,img_3465.png,a big red square is right of a small green circle | a big red square is right of a small black square,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 162, ""y"": 34, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 110, ""y"": 124, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 71, ""y"": 88, ""pixel_size"": 25}]"
3466,img_3466.png,a medium yellow circle is below a big blue triangle | a medium yellow circle is right of a small yellow triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 131, ""y"": 147, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 146, ""y"": 62, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 34, ""y"": 88, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 79, ""y"": 97, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 46, ""y"": 108, ""pixel_size"": 45}]"
3467,img_3467.png,a medium black square is right of a medium yellow square | a medium black square is overlapping a big black triangle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 159, ""y"": 32, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 20, ""y"": 103, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 168, ""y"": 72, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 35, ""y"": 68, ""pixel_size"": 25}]"
3468,img_3468.png,a big blue square is below a small yellow circle | a big blue square is below a small green circle,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 83, ""y"": 167, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 149, ""y"": 2, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 124, ""y"": 6, ""pixel_size"": 25}]"
3469,img_3469.png,a big black circle is right of a big black square | a big black circle is above a big black square,"[{""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 130, ""y"": 2, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 33, ""y"": 59, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 154, ""y"": 128, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 200, ""y"": 99, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 62, ""y"": 26, ""pixel_size"": 45}]"
3470,img_3470.png,a small red square is below a small yellow triangle | a small red square is below a big red triangle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 36, ""y"": 181, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 169, ""y"": 38, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 51, ""y"": 48, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 42, ""y"": 178, ""pixel_size"": 25}]"
3471,img_3471.png,a medium blue square is right of a small blue square | a medium blue square is below a medium green square,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 175, ""y"": 168, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 23, ""y"": 150, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 161, ""y"": 74, ""pixel_size"": 45}]"
3472,img_3472.png,a medium black square is below a big blue square | a medium black square is below a medium blue triangle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 188, ""y"": 191, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 127, ""y"": 88, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 139, ""y"": 1, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 79, ""y"": 11, ""pixel_size"": 65}]"
3473,img_3473.png,a medium yellow triangle is below a big green triangle | a medium yellow triangle is left of a big yellow square,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 28, ""y"": 149, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 86, ""y"": 32, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 168, ""y"": 16, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 89, ""y"": 157, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 135, ""y"": 120, ""pixel_size"": 25}]"
3474,img_3474.png,a big black triangle is above a small blue square | a big black triangle is above a medium red circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 63, ""y"": 36, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 74, ""y"": 162, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 144, ""y"": 125, ""pixel_size"": 45}]"
3475,img_3475.png,a medium yellow square is left of a medium red triangle | a medium yellow square is overlapping a big yellow triangle,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 95, ""y"": 27, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 143, ""y"": 7, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 70, ""y"": 59, ""pixel_size"": 65}]"
